Date_Time,KVNY,KBUR,KCQT
2012-04-23 14:47:00,,,69.89
2012-04-23 14:51:00,67.15,,
2012-04-23 14:53:00,,77.94,
2012-04-23 15:47:00,,,69.89
2012-04-23 15:51:00,69.32,,
2012-04-23 15:53:00,,72.04,
2012-04-23 15:58:00,,,67.79
2012-04-23 16:19:00,,,67.79
2012-04-23 16:47:00,,,64.63
2012-04-23 16:51:00,67.15,,
2012-04-23 16:53:00,,74.88,
2012-04-23 17:47:00,,,67.27
2012-04-23 17:51:00,66.59,,
2012-04-23 17:53:00,,72.04,
2012-04-23 18:47:00,,,67.15
2012-04-23 18:51:00,66.91,,
2012-04-23 18:53:00,,74.88,
2012-04-23 19:21:00,,,67.57
2012-04-23 19:34:00,,,67.57
2012-04-23 19:47:00,,,69.32
2012-04-23 19:51:00,69.55,,
2012-04-23 19:53:00,,77.35,
2012-04-23 20:47:00,,,69.32
2012-04-23 20:51:00,71.93,,
2012-04-23 20:53:00,,77.35,
2012-04-23 20:54:00,,,67.57
2012-04-23 21:47:00,,,69.32
2012-04-23 21:51:00,71.93,,
2012-04-23 21:53:00,,77.35,
2012-04-23 22:34:00,,,72.04
2012-04-23 22:47:00,,,72.04
2012-04-23 22:51:00,69.55,,
2012-04-23 22:53:00,,77.35,
2012-04-23 23:05:00,,,72.04
2012-04-23 23:47:00,,,77.94
2012-04-23 23:51:00,71.93,,
2012-04-23 23:53:00,,74.3,
2012-04-24 00:19:00,71.85,,
2012-04-24 00:36:00,71.85,,
2012-04-24 00:47:00,,,77.94
2012-04-24 00:51:00,74.3,,
2012-04-24 00:53:00,,77.25,
2012-04-24 01:00:00,,76.68,
2012-04-24 01:22:00,,76.68,
2012-04-24 01:34:00,,76.68,
2012-04-24 01:47:00,,,74.88
2012-04-24 01:51:00,74.69,,
2012-04-24 01:53:00,,79.81,
2012-04-24 02:47:00,,,77.94
2012-04-24 02:51:00,77.25,,
2012-04-24 02:53:00,,77.25,
2012-04-24 03:07:00,71.85,,
2012-04-24 03:35:00,71.85,,
2012-04-24 03:47:00,,,80.51
2012-04-24 03:51:00,68.98,,
2012-04-24 03:53:00,,77.25,
2012-04-24 04:13:00,67.15,,
2012-04-24 04:34:00,71.66,,
2012-04-24 04:47:00,,,83.71
2012-04-24 04:51:00,71.72,,
2012-04-24 04:53:00,,79.81,
2012-04-24 05:20:00,71.66,,
2012-04-24 05:47:00,,,86.49
2012-04-24 05:51:00,80.27,,
2012-04-24 05:53:00,,83.02,
2012-04-24 06:47:00,,,86.49
2012-04-24 06:51:00,80.27,,
2012-04-24 06:53:00,,83.09,
2012-04-24 07:47:00,,,77.94
2012-04-24 07:51:00,74.69,,
2012-04-24 07:53:00,,80.42,
2012-04-24 08:47:00,,,60.03
2012-04-24 08:51:00,66.78,,
2012-04-24 08:53:00,,69.55,
2012-04-24 09:20:00,59.05,,
2012-04-24 09:47:00,,,54.27
2012-04-24 09:51:00,60.03,,
2012-04-24 09:53:00,,66.59,
2012-04-24 10:47:00,,,48.66
2012-04-24 10:51:00,52.41,,
2012-04-24 10:53:00,,60.15,
2012-04-24 11:47:00,,,45.63
2012-04-24 11:51:00,52.57,,
2012-04-24 11:53:00,,54.56,
2012-04-24 12:47:00,,,47.19
2012-04-24 12:51:00,47.05,,
2012-04-24 12:53:00,,49.15,
2012-04-24 13:47:00,,,50.67
2012-04-24 13:51:00,52.57,,
2012-04-24 13:53:00,,49.15,
2012-04-24 14:47:00,,,50.67
2012-04-24 14:51:00,47.36,,
2012-04-24 14:53:00,,48.66,
2012-04-24 15:47:00,,,54.27
2012-04-24 15:51:00,48.66,,
2012-04-24 15:53:00,,54.56,
2012-04-24 16:47:00,,,56.0
2012-04-24 16:51:00,50.66,,
2012-04-24 16:53:00,,54.06,
2012-04-24 17:47:00,,,58.16
2012-04-24 17:51:00,50.49,,
2012-04-24 17:53:00,,52.41,
2012-04-24 18:47:00,,,60.15
2012-04-24 18:51:00,52.41,,
2012-04-24 18:53:00,,54.56,
2012-04-24 19:47:00,,,72.16
2012-04-24 19:51:00,56.28,,
2012-04-24 19:53:00,,64.63,
2012-04-24 20:47:00,,,80.66
2012-04-24 20:51:00,62.08,,
2012-04-24 20:53:00,,64.5,
2012-04-24 21:47:00,,,77.52
2012-04-24 21:51:00,64.38,,
2012-04-24 21:53:00,,64.63,
2012-04-24 22:47:00,,,77.61
2012-04-24 22:51:00,64.38,,
2012-04-24 22:53:00,,64.5,
2012-04-24 23:47:00,,,74.59
2012-04-24 23:51:00,66.91,,
2012-04-24 23:53:00,,66.59,
2012-04-25 00:47:00,,,77.61
2012-04-25 00:51:00,66.59,,
2012-04-25 00:53:00,,77.01,
2012-04-25 01:47:00,,,80.66
2012-04-25 01:51:00,69.2,,
2012-04-25 01:53:00,,77.01,
2012-04-25 02:47:00,,,83.36
2012-04-25 02:51:00,69.2,,
2012-04-25 02:53:00,,69.32,
2012-04-25 03:47:00,,,83.36
2012-04-25 03:51:00,72.04,,
2012-04-25 03:53:00,,66.59,
2012-04-25 04:47:00,,,80.66
2012-04-25 04:51:00,72.04,,
2012-04-25 04:53:00,,72.04,
2012-04-25 05:47:00,,,83.36
2012-04-25 05:51:00,74.88,,
2012-04-25 05:53:00,,77.01,
2012-04-25 06:47:00,,,83.36
2012-04-25 06:51:00,72.04,,
2012-04-25 06:53:00,,77.01,
2012-04-25 07:47:00,,,72.36
2012-04-25 07:51:00,69.32,,
2012-04-25 07:53:00,,72.16,
2012-04-25 08:47:00,,,70.11
2012-04-25 08:51:00,67.27,,
2012-04-25 08:53:00,,72.25,
2012-04-25 09:47:00,,,55.0
2012-04-25 09:51:00,56.79,,
2012-04-25 09:53:00,,56.79,
2012-04-25 10:47:00,,,53.02
2012-04-25 10:51:00,54.71,,
2012-04-25 10:53:00,,51.13,
2012-04-25 11:47:00,,,40.41
2012-04-25 11:51:00,49.29,,
2012-04-25 11:53:00,,49.43,
2012-04-25 12:47:00,,,34.09
2012-04-25 12:51:00,38.99,,
2012-04-25 12:53:00,,45.04,
2012-04-25 13:47:00,,,31.98
2012-04-25 13:51:00,32.92,,
2012-04-25 13:53:00,,36.86,
2012-04-25 14:47:00,,,40.62
2012-04-25 14:51:00,27.54,,
2012-04-25 14:53:00,,35.42,
2012-04-25 15:47:00,,,43.46
2012-04-25 15:51:00,39.62,,
2012-04-25 15:53:00,,35.42,
2012-04-25 16:47:00,,,65.12
2012-04-25 16:51:00,56.56,,
2012-04-25 16:53:00,,49.15,
2012-04-25 17:47:00,,,67.61
2012-04-25 17:51:00,58.58,,
2012-04-25 17:53:00,,61.08,
2012-04-25 18:47:00,,,64.88
2012-04-25 18:51:00,60.82,,
2012-04-25 18:53:00,,62.76,
2012-04-25 19:47:00,,,64.88
2012-04-25 19:51:00,60.29,,
2012-04-25 19:53:00,,65.18,
2012-04-25 20:47:00,,,70.11
2012-04-25 20:51:00,64.63,,
2012-04-25 20:53:00,,69.55,
2012-04-25 21:47:00,,,67.51
2012-04-25 21:51:00,69.55,,
2012-04-25 21:53:00,,67.27,
2012-04-25 22:38:00,,,82.4
2012-04-25 22:43:00,,,87.85
2012-04-25 22:47:00,,,89.58
2012-04-25 22:51:00,86.6,,
2012-04-25 22:53:00,,90.12,
2012-04-25 23:01:00,,93.7,
2012-04-25 23:17:00,,,100.0
2012-04-25 23:26:00,,,93.75
2012-04-25 23:30:00,,,93.75
2012-04-25 23:39:00,,,93.75
2012-04-25 23:40:00,,100.0,
2012-04-25 23:47:00,87.75,,96.21
2012-04-25 23:51:00,89.49,,
2012-04-25 23:53:00,,96.79,
2012-04-26 00:04:00,,,93.75
2012-04-26 00:47:00,,,93.14
2012-04-26 00:48:00,,93.7,
2012-04-26 00:51:00,89.49,,
2012-04-26 00:53:00,,96.17,
2012-04-26 01:02:00,87.75,,
2012-04-26 01:16:00,93.7,,
2012-04-26 01:47:00,,,92.58
2012-04-26 01:51:00,90.12,,
2012-04-26 01:53:00,,90.12,
2012-04-26 01:58:00,93.7,,
2012-04-26 02:47:00,,,86.2
2012-04-26 02:51:00,93.09,,
2012-04-26 02:53:00,,93.09,
2012-04-26 03:03:00,93.7,,
2012-04-26 03:47:00,,,89.63
2012-04-26 03:51:00,89.49,,
2012-04-26 03:53:00,,93.09,
2012-04-26 03:57:00,,,87.94
2012-04-26 04:08:00,,,100.0
2012-04-26 04:20:00,87.75,87.75,
2012-04-26 04:47:00,,,89.58
2012-04-26 04:51:00,86.6,,
2012-04-26 04:53:00,,93.09,
2012-04-26 04:56:00,,,93.75
2012-04-26 05:17:00,,100.0,
2012-04-26 05:21:00,,,100.0
2012-04-26 05:24:00,,,93.7
2012-04-26 05:30:00,,100.0,93.7
2012-04-26 05:33:00,,,93.7
2012-04-26 05:37:00,,,93.7
2012-04-26 05:47:00,,,96.17
2012-04-26 05:51:00,86.6,,
2012-04-26 05:53:00,,96.79,
2012-04-26 06:09:00,,100.0,
2012-04-26 06:18:00,,,93.7
2012-04-26 06:47:00,,,93.11
2012-04-26 06:51:00,89.49,,
2012-04-26 06:53:00,,96.79,
2012-04-26 07:12:00,,,87.94
2012-04-26 07:47:00,,,89.63
2012-04-26 07:51:00,86.7,,
2012-04-26 07:53:00,,96.17,
2012-04-26 08:05:00,,,93.75
2012-04-26 08:15:00,,,93.75
2012-04-26 08:19:00,,,87.85
2012-04-26 08:28:00,,,93.75
2012-04-26 08:51:00,83.36,,93.7
2012-04-26 08:53:00,,86.65,
2012-04-26 08:59:00,,,93.7
2012-04-26 09:03:00,,87.75,
2012-04-26 09:27:00,,93.7,
2012-04-26 09:47:00,,,86.7
2012-04-26 09:51:00,89.49,,
2012-04-26 09:53:00,,93.05,
2012-04-26 10:10:00,,,87.85
2012-04-26 10:20:00,,,87.85
2012-04-26 10:27:00,,,87.85
2012-04-26 10:47:00,,,83.43
2012-04-26 10:51:00,80.21,,
2012-04-26 10:53:00,,86.6,
2012-04-26 11:20:00,,,77.33
2012-04-26 11:26:00,,,77.33
2012-04-26 11:47:00,,,72.57
2012-04-26 11:51:00,72.45,,
2012-04-26 11:53:00,,77.01,
2012-04-26 12:22:00,,,67.99
2012-04-26 12:27:00,,,72.6
2012-04-26 12:37:00,,,67.99
2012-04-26 12:47:00,,,67.61
2012-04-26 12:50:00,,,63.87
2012-04-26 12:51:00,64.88,,
2012-04-26 12:53:00,,72.36,
2012-04-26 13:15:00,,,63.87
2012-04-26 13:24:00,,,63.87
2012-04-26 13:47:00,,,72.36
2012-04-26 13:51:00,69.55,,
2012-04-26 13:53:00,,72.36,
2012-04-26 14:47:00,,,67.61
2012-04-26 14:51:00,62.76,,
2012-04-26 14:53:00,,75.18,
2012-04-26 15:37:00,67.79,,
2012-04-26 15:47:00,,,63.01
2012-04-26 15:51:00,64.88,,
2012-04-26 15:52:00,,,63.87
2012-04-26 15:53:00,,75.18,
2012-04-26 16:24:00,,,63.87
2012-04-26 16:34:00,67.79,,
2012-04-26 16:47:00,,,65.42
2012-04-26 16:51:00,65.18,,
2012-04-26 16:53:00,,69.55,
2012-04-26 17:47:00,,,69.77
2012-04-26 17:51:00,72.36,,
2012-04-26 17:53:00,,72.25,
2012-04-26 18:47:00,,,70.11
2012-04-26 18:51:00,72.36,,
2012-04-26 18:53:00,,77.61,
2012-04-26 19:47:00,,,74.59
2012-04-26 19:51:00,67.27,,
2012-04-26 19:53:00,,74.59,
2012-04-26 20:47:00,,,77.52
2012-04-26 20:51:00,69.32,,
2012-04-26 20:53:00,,77.01,
2012-04-26 21:36:00,,,82.27
2012-04-26 21:47:00,,,83.36
2012-04-26 21:51:00,66.91,,
2012-04-26 21:53:00,,80.58,
2012-04-26 22:40:00,,,87.75
2012-04-26 22:47:00,,,83.84
2012-04-26 22:51:00,69.55,,
2012-04-26 22:53:00,,83.23,
2012-04-26 23:47:00,,,83.23
2012-04-26 23:51:00,71.83,,
2012-04-26 23:53:00,,83.71,
2012-04-27 00:16:00,,,82.14
2012-04-27 00:21:00,,,82.14
2012-04-27 00:47:00,,,77.94
2012-04-27 00:51:00,86.49,,
2012-04-27 00:53:00,,89.96,
2012-04-27 01:17:00,,93.6,
2012-04-27 01:47:00,,,74.88
2012-04-27 01:51:00,89.96,,
2012-04-27 01:53:00,,86.42,
2012-04-27 02:47:00,,,77.35
2012-04-27 02:51:00,85.8,,
2012-04-27 02:53:00,,86.42,
2012-04-27 03:47:00,,,74.3
2012-04-27 03:51:00,85.8,,
2012-04-27 03:53:00,,86.42,
2012-04-27 04:17:00,,87.57,
2012-04-27 04:24:00,,87.57,
2012-04-27 04:36:00,,93.55,
2012-04-27 04:42:00,,,76.68
2012-04-27 04:47:00,,,77.25
2012-04-27 04:50:00,,93.55,
2012-04-27 04:51:00,85.8,,
2012-04-27 04:53:00,,92.94,
2012-04-27 05:47:00,,,79.81
2012-04-27 05:51:00,58.91,,
2012-04-27 05:53:00,,92.29,
2012-04-27 06:47:00,,,80.42
2012-04-27 06:51:00,58.91,,
2012-04-27 06:53:00,,89.27,
2012-04-27 07:47:00,,,69.32
2012-04-27 07:51:00,68.98,,
2012-04-27 07:53:00,,80.51,
2012-04-27 08:47:00,,,67.27
2012-04-27 08:51:00,51.37,,
2012-04-27 08:53:00,,74.88,
2012-04-27 09:34:00,,,63.64
2012-04-27 09:40:00,,,59.79
2012-04-27 09:47:00,,,58.71
2012-04-27 09:51:00,43.3,,
2012-04-27 09:53:00,,67.15,
2012-04-27 09:59:00,,,59.54
2012-04-27 10:47:00,,,54.06
2012-04-27 10:51:00,48.51,,
2012-04-27 10:53:00,,57.92,
2012-04-27 11:47:00,,,47.19
2012-04-27 11:51:00,46.88,,
2012-04-27 11:53:00,,52.27,
2012-04-27 12:47:00,,,52.86
2012-04-27 12:51:00,40.82,,
2012-04-27 12:53:00,,49.15,
2012-04-27 13:47:00,,,54.71
2012-04-27 13:51:00,47.36,,
2012-04-27 13:53:00,,52.73,
2012-04-27 14:47:00,,,54.56
2012-04-27 14:51:00,47.36,,
2012-04-27 14:53:00,,52.57,
2012-04-27 15:47:00,,,50.67
2012-04-27 15:51:00,45.94,,
2012-04-27 15:53:00,,49.15,
2012-04-27 16:47:00,,,48.65
2012-04-27 16:51:00,39.6,,
2012-04-27 16:53:00,,48.66,
2012-04-27 17:47:00,,,52.27
2012-04-27 17:51:00,40.82,,
2012-04-27 17:53:00,,47.05,
2012-04-27 18:47:00,,,55.84
2012-04-27 18:51:00,43.67,,
2012-04-27 18:53:00,,50.67,
2012-04-27 19:47:00,,,55.71
2012-04-27 19:51:00,48.51,,
2012-04-27 19:53:00,,58.16,
2012-04-27 20:47:00,,,59.88
2012-04-27 20:51:00,51.97,,
2012-04-27 20:53:00,,57.64,
2012-04-27 21:47:00,,,59.88
2012-04-27 21:51:00,51.67,,
2012-04-27 21:53:00,,61.82,
2012-04-27 22:47:00,,,69.32
2012-04-27 22:51:00,53.68,,
2012-04-27 22:53:00,,61.82,
2012-04-27 23:47:00,,,72.04
2012-04-27 23:51:00,68.98,,
2012-04-27 23:53:00,,62.95,
2012-04-28 00:47:00,,,77.94
2012-04-28 00:51:00,64.55,,
2012-04-28 00:53:00,,68.98,
2012-04-28 01:47:00,,,80.51
2012-04-28 01:51:00,69.32,,
2012-04-28 01:53:00,,64.55,
2012-04-28 02:47:00,,,80.51
2012-04-28 02:51:00,66.67,,
2012-04-28 02:53:00,,74.69,
2012-04-28 03:47:00,,,83.71
2012-04-28 03:51:00,77.07,,
2012-04-28 03:53:00,,80.27,
2012-04-28 04:47:00,,,83.09
2012-04-28 04:51:00,79.65,,
2012-04-28 04:53:00,,74.1,
2012-04-28 05:47:00,,,83.09
2012-04-28 05:51:00,80.11,,
2012-04-28 05:53:00,,82.88,
2012-04-28 06:47:00,,,80.42
2012-04-28 06:51:00,76.99,,
2012-04-28 06:53:00,,80.27,
2012-04-28 07:47:00,,,80.21
2012-04-28 07:51:00,77.17,,
2012-04-28 07:53:00,,74.69,
2012-04-28 08:47:00,,,67.38
2012-04-28 08:51:00,62.36,,
2012-04-28 08:53:00,,66.59,
2012-04-28 09:47:00,,,58.58
2012-04-28 09:51:00,48.65,,
2012-04-28 09:53:00,,56.0,
2012-04-28 10:47:00,,,47.36
2012-04-28 10:51:00,39.6,,
2012-04-28 10:53:00,,48.66,
2012-04-28 11:47:00,,,41.46
2012-04-28 11:51:00,32.29,,
2012-04-28 11:53:00,,41.14,
2012-04-28 12:47:00,,,44.73
2012-04-28 12:51:00,26.32,,
2012-04-28 12:53:00,,37.46,
2012-04-28 13:47:00,,,41.46
2012-04-28 13:51:00,28.83,,
2012-04-28 13:53:00,,39.14,
2012-04-28 14:47:00,,,45.94
2012-04-28 14:51:00,29.67,,
2012-04-28 14:53:00,,35.11,
2012-04-28 15:47:00,,,47.81
2012-04-28 15:51:00,29.7,,
2012-04-28 15:53:00,,34.94,
2012-04-28 16:47:00,,,51.13
2012-04-28 16:51:00,31.66,,
2012-04-28 16:53:00,,38.82,
2012-04-28 17:47:00,,,54.71
2012-04-28 17:51:00,29.39,,
2012-04-28 17:53:00,,38.65,
2012-04-28 18:47:00,,,56.28
2012-04-28 18:51:00,37.29,,
2012-04-28 18:53:00,,46.1,
2012-04-28 19:47:00,,,60.82
2012-04-28 19:51:00,47.36,,
2012-04-28 19:53:00,,54.51,
2012-04-28 20:47:00,,,70.11
2012-04-28 20:51:00,58.71,,
2012-04-28 20:53:00,,56.79,
2012-04-28 21:47:00,,,72.36
2012-04-28 21:51:00,54.27,,
2012-04-28 21:53:00,,56.28,
2012-04-28 22:47:00,,,74.78
2012-04-28 22:51:00,58.16,,
2012-04-28 22:53:00,,67.27,
2012-04-28 23:47:00,,,77.69
2012-04-28 23:51:00,74.59,,
2012-04-28 23:53:00,,77.61,
2012-04-29 00:47:00,,,80.81
2012-04-29 00:51:00,77.52,,
2012-04-29 00:53:00,,77.01,
2012-04-29 01:47:00,,,83.43
2012-04-29 01:51:00,77.94,,
2012-04-29 01:53:00,,80.58,
2012-04-29 02:47:00,,,83.43
2012-04-29 02:51:00,77.94,,
2012-04-29 02:53:00,,80.58,
2012-04-29 03:47:00,,,86.7
2012-04-29 03:51:00,80.51,,
2012-04-29 03:53:00,,83.23,
2012-04-29 04:47:00,,,90.12
2012-04-29 04:51:00,86.54,,
2012-04-29 04:53:00,,83.09,
2012-04-29 05:47:00,,,83.36
2012-04-29 05:51:00,83.09,,
2012-04-29 05:53:00,,86.42,
2012-04-29 06:47:00,,,86.65
2012-04-29 06:51:00,83.09,,
2012-04-29 06:53:00,,83.09,
2012-04-29 07:47:00,,,77.79
2012-04-29 07:51:00,77.52,,
2012-04-29 07:53:00,,77.01,
2012-04-29 08:47:00,,,70.32
2012-04-29 08:51:00,67.38,,
2012-04-29 08:53:00,,67.27,
2012-04-29 09:47:00,,,67.74
2012-04-29 09:51:00,54.56,,
2012-04-29 09:53:00,,58.58,
2012-04-29 10:47:00,,,56.99
2012-04-29 10:51:00,47.36,,
2012-04-29 10:53:00,,50.66,
2012-04-29 11:47:00,,,51.25
2012-04-29 11:51:00,46.25,,
2012-04-29 11:53:00,,51.43,
2012-04-29 12:47:00,,,49.89
2012-04-29 12:51:00,40.31,,
2012-04-29 12:53:00,,47.97,
2012-04-29 13:47:00,,,53.31
2012-04-29 13:51:00,40.62,,
2012-04-29 13:53:00,,44.33,
2012-04-29 14:47:00,,,59.12
2012-04-29 14:51:00,46.72,,
2012-04-29 14:53:00,,49.89,
2012-04-29 15:47:00,,,60.97
2012-04-29 15:51:00,47.97,,
2012-04-29 15:53:00,,55.28,
2012-04-29 16:47:00,,,63.26
2012-04-29 16:51:00,54.79,,
2012-04-29 16:53:00,,60.97,
2012-04-29 17:47:00,,,67.74
2012-04-29 17:51:00,58.61,,
2012-04-29 17:53:00,,64.1,
2012-04-29 18:43:00,,,72.6
2012-04-29 18:47:00,,,69.77
2012-04-29 18:51:00,65.12,,
2012-04-29 18:53:00,,69.77,
2012-04-29 19:47:00,,,74.78
2012-04-29 19:51:00,72.36,,
2012-04-29 19:53:00,,77.69,
2012-04-29 20:47:00,,,74.78
2012-04-29 20:51:00,80.66,,
2012-04-29 20:53:00,,82.27,
2012-04-29 21:31:00,,82.27,
2012-04-29 21:47:00,,,77.69
2012-04-29 21:51:00,86.6,,
2012-04-29 21:53:00,,82.27,
2012-04-29 22:02:00,87.75,,
2012-04-29 22:17:00,87.75,,
2012-04-29 22:47:00,,,77.69
2012-04-29 22:51:00,86.65,,
2012-04-29 22:53:00,,82.27,
2012-04-29 23:47:00,,,77.69
2012-04-29 23:51:00,89.49,,
2012-04-29 23:53:00,,82.27,
2012-04-30 00:47:00,,,77.69
2012-04-30 00:51:00,89.49,,
2012-04-30 00:53:00,,82.27,
2012-04-30 01:32:00,87.75,,
2012-04-30 01:51:00,86.65,,
2012-04-30 01:53:00,,82.27,
2012-04-30 02:47:00,,,80.81
2012-04-30 02:51:00,83.84,,
2012-04-30 02:53:00,,82.27,
2012-04-30 03:01:00,,,82.4
2012-04-30 03:41:00,,,82.4
2012-04-30 03:47:00,,,80.81
2012-04-30 03:51:00,80.66,,
2012-04-30 03:53:00,,82.27,
2012-04-30 04:47:00,,,80.81
2012-04-30 04:51:00,80.66,,
2012-04-30 04:53:00,,82.27,
2012-04-30 05:47:00,,,80.81
2012-04-30 05:51:00,80.66,,
2012-04-30 05:53:00,,82.27,
2012-04-30 06:47:00,,,77.69
2012-04-30 06:51:00,77.61,,
2012-04-30 06:53:00,,82.27,
2012-04-30 07:43:00,77.17,,
2012-04-30 07:47:00,,,80.81
2012-04-30 07:51:00,77.61,,
2012-04-30 07:53:00,,75.18,
2012-04-30 08:47:00,,,77.79
2012-04-30 08:51:00,70.11,,
2012-04-30 08:53:00,,74.78,
2012-04-30 09:10:00,72.42,,
2012-04-30 09:22:00,,72.42,
2012-04-30 09:47:00,,,75.36
2012-04-30 09:51:00,63.01,,
2012-04-30 09:53:00,,67.61,
2012-04-30 10:47:00,,,72.57
2012-04-30 10:51:00,56.84,,
2012-04-30 10:53:00,,64.1,
2012-04-30 11:47:00,,,67.74
2012-04-30 11:51:00,51.25,,
2012-04-30 11:53:00,,61.08,
2012-04-30 12:47:00,,,70.32
2012-04-30 12:51:00,57.27,,
2012-04-30 12:53:00,,59.12,
2012-04-30 13:47:00,,,70.32
2012-04-30 13:51:00,53.44,,
2012-04-30 13:53:00,,59.12,
2012-04-30 14:47:00,,,70.32
2012-04-30 14:51:00,56.99,,
2012-04-30 14:53:00,,64.1,
2012-04-30 15:47:00,,,70.32
2012-04-30 15:51:00,63.26,,
2012-04-30 15:53:00,,67.74,
2012-04-30 16:47:00,,,69.77
2012-04-30 16:53:00,,67.99,
2012-04-30 17:47:00,,,72.57
2012-04-30 17:51:00,72.45,,
2012-04-30 17:53:00,,72.45,
2012-04-30 18:47:00,,,74.78
2012-04-30 18:51:00,77.61,,
2012-04-30 18:53:00,,77.69,
2012-04-30 19:47:00,,,77.69
2012-04-30 19:51:00,83.84,,
2012-04-30 19:53:00,,77.61,
2012-04-30 20:47:00,,,77.69
2012-04-30 20:51:00,80.66,,
2012-04-30 20:53:00,,82.27,
2012-04-30 21:10:00,,82.27,
2012-04-30 21:15:00,,,77.17
2012-04-30 21:47:00,,,80.21
2012-04-30 21:51:00,80.66,,
2012-04-30 21:53:00,,82.27,
2012-04-30 22:30:00,82.27,,
2012-04-30 22:35:00,,,87.85
2012-04-30 22:47:00,,,86.7
2012-04-30 22:51:00,80.66,,
2012-04-30 22:53:00,,82.27,
2012-04-30 23:11:00,,,87.85
2012-04-30 23:16:00,,,87.85
2012-04-30 23:24:00,87.75,,
2012-04-30 23:47:00,,,89.58
2012-04-30 23:51:00,80.66,,
2012-04-30 23:53:00,,86.65,
2012-05-01 00:47:00,,,90.12
2012-05-01 00:51:00,80.66,,
2012-05-01 00:53:00,,86.65,
2012-05-01 01:47:00,,,90.12
2012-05-01 01:51:00,83.84,,
2012-05-01 01:53:00,,89.49,
2012-05-01 02:11:00,87.75,,
2012-05-01 02:37:00,87.75,,
2012-05-01 02:47:00,,,93.11
2012-05-01 02:51:00,83.84,,
2012-05-01 02:53:00,,93.09,
2012-05-01 03:47:00,,,96.17
2012-05-01 03:51:00,86.6,,
2012-05-01 03:53:00,,96.79,
2012-05-01 04:12:00,87.75,,
2012-05-01 04:22:00,87.75,,
2012-05-01 04:29:00,87.75,,
2012-05-01 04:36:00,87.75,,
2012-05-01 04:44:00,87.75,,
2012-05-01 04:47:00,,,96.17
2012-05-01 04:51:00,89.49,,
2012-05-01 04:52:00,,,93.7
2012-05-01 04:53:00,,96.79,
2012-05-01 04:59:00,87.75,,93.7
2012-05-01 05:03:00,87.75,,
2012-05-01 05:47:00,,,93.09
2012-05-01 05:51:00,86.6,,
2012-05-01 05:53:00,,96.79,
2012-05-01 05:54:00,,,93.7
2012-05-01 06:11:00,,,93.7
2012-05-01 06:24:00,,,93.7
2012-05-01 06:33:00,87.75,,
2012-05-01 06:37:00,,,93.7
2012-05-01 06:38:00,,93.65,
2012-05-01 06:41:00,,,93.7
2012-05-01 06:47:00,,,93.09
2012-05-01 06:51:00,83.84,,
2012-05-01 06:53:00,,93.05,
2012-05-01 07:47:00,,,90.12
2012-05-01 07:51:00,80.58,,
2012-05-01 07:53:00,,89.49,
2012-05-01 08:00:00,,87.75,
2012-05-01 08:47:00,,,86.7
2012-05-01 08:51:00,77.52,,
2012-05-01 08:53:00,,86.6,
2012-05-01 09:40:00,,,82.27
2012-05-01 09:47:00,,,83.43
2012-05-01 09:51:00,74.59,,
2012-05-01 09:53:00,,83.84,
2012-05-01 10:18:00,,87.75,
2012-05-01 10:47:00,,,80.81
2012-05-01 10:51:00,72.25,,
2012-05-01 10:53:00,,83.84,
2012-05-01 11:01:00,,,77.33
2012-05-01 11:47:00,,,77.69
2012-05-01 11:51:00,72.25,,
2012-05-01 11:53:00,,82.27,
2012-05-01 12:15:00,,,82.4
2012-05-01 12:30:00,,,82.4
2012-05-01 12:47:00,,,77.69
2012-05-01 12:50:00,,,82.4
2012-05-01 12:51:00,75.18,,
2012-05-01 12:53:00,,82.27,
2012-05-01 13:47:00,,,77.69
2012-05-01 13:51:00,72.25,,
2012-05-01 13:53:00,,83.84,
2012-05-01 13:58:00,,,72.42
2012-05-01 14:47:00,,,74.78
2012-05-01 14:51:00,72.25,,
2012-05-01 14:53:00,,83.84,
2012-05-01 15:47:00,,,77.69
2012-05-01 15:51:00,74.59,,
2012-05-01 15:53:00,,83.84,
2012-05-01 16:47:00,,,75.18
2012-05-01 16:51:00,74.59,,
2012-05-01 16:53:00,,89.49,
2012-05-01 17:47:00,,,75.18
2012-05-01 17:51:00,72.16,,
2012-05-01 17:53:00,,89.49,
2012-05-01 18:15:00,,87.75,
2012-05-01 18:47:00,,,80.21
2012-05-01 18:50:00,,87.75,
2012-05-01 18:51:00,77.52,,
2012-05-01 18:53:00,,89.49,
2012-05-01 19:47:00,,,80.21
2012-05-01 19:51:00,74.99,,
2012-05-01 19:53:00,,89.49,
2012-05-01 20:47:00,,,77.61
2012-05-01 20:51:00,74.99,,
2012-05-01 20:53:00,,86.6,
2012-05-01 21:00:00,,87.75,
2012-05-01 21:47:00,,,83.36
2012-05-01 21:51:00,80.66,,
2012-05-01 21:53:00,,86.6,
2012-05-01 22:47:00,,,80.66
2012-05-01 22:51:00,74.99,,
2012-05-01 22:53:00,,83.84,
2012-05-01 23:00:00,,87.75,
2012-05-01 23:13:00,,82.14,
2012-05-01 23:47:00,,,80.66
2012-05-01 23:51:00,77.52,,
2012-05-01 23:53:00,,80.58,
2012-05-02 00:47:00,,,83.36
2012-05-02 00:51:00,74.88,,
2012-05-02 00:53:00,,83.23,
2012-05-02 01:47:00,,,83.36
